f1,f2,f3,f4,f5,label
0.5313652517903039,0.4076809113141046,0.3820460528784057,0.9486389898246286,0.9307866230118844,1
0.6627032866100989,0.7302339623382572,0.1118943727753265,0.9087295233777256,0.7657378788787349,1
0.5073609423866586,0.3617218974443194,0.1634039809667516,0.7704525491554538,0.1643305009146634,0
0.8531135756683793,0.8603073053311557,0.10030690030017,0.6891814517457969,0.5866556044197608,0
0.6532232309892226,0.2688371284705307,0.4322194372698682,0.6917252222187644,0.8789887053418544,0
0.2037266209441853,0.593913141886052,0.0459894654639512,0.1125041709866807,0.1179795978595276,0
0.3785632454942598,0.6090535713593538,0.968518323108413,0.7785587375683081,0.8499859724998915,1
0.3313427215040363,0.8808050305868924,0.0918758522191495,0.5566916695167624,0.949802803373432,0
0.8700654616733278,0.2371819492866465,0.0151016182949167,0.7677245003043425,0.909769351337984,0
0.1011972535063762,0.843998426601172,0.5633480861977693,0.6489234603560599,0.2191505297491331,0
0.4860677164302586,0.026602191910117,0.2982142295685361,0.8684669804110193,0.8512602451516982,0
0.2214222402740582,0.9753818963916168,0.906509993977584,0.4059461852693901,0.2421765625161666,1
0.1156071558946308,0.048365269165551,0.8514004066919209,0.7887443732124796,0.7048708821243085,0
0.2635131209167937,0.8978192200120786,0.3176589910697011,0.7483452043194357,0.5398627575664984,1
0.0076579428810347,0.575246809279819,0.7433744029748535,0.3197301869778454,0.60786513685563,1
0.4249582688205781,0.0977150154469526,0.5667512239669928,0.436127940271679,0.8674165191505877,1
0.8793851346382247,0.9773424783957776,0.6261484633256991,0.1846480814657258,0.8258878474627491,1
0.3529989009125535,0.7762535315907191,0.6074281530519413,0.2772093159752578,0.1255998653937819,0
0.5022869377197979,0.2043352820957756,0.0457224470887231,0.2455121101155073,0.8552924566392562,0
0.493177840923876,0.5278545976442333,0.2672546495883865,0.7704253392411381,0.6459674402205791,0
0.6281416349783534,0.1902547103536779,0.7567181062250106,0.9816019028794546,0.930589939358192,1
0.7166903375182828,0.3181351134736615,0.3753072263295048,0.9398937652544452,0.7582796547763511,0
0.3768580271242098,0.0464326492419128,0.8981475892167743,0.3866696581335496,0.7013303112468554,1
0.6776362381916662,0.6486187951847885,0.1002318331738373,0.6434601998006183,0.0077291980782149,1
0.946282723419747,0.2906461348988819,0.9809355658561494,0.4224217334261678,0.3075472453949328,1
0.1098334266029975,0.933171696138687,0.5403990482963886,0.5221872747185395,0.3958174457524493,1
0.8986675945105189,0.4379107881548273,0.56392933884928,0.511164827680034,0.095238594872305,0
0.8856788084066677,0.0837062302759628,0.5660363741627618,0.3514810190629994,0.9291670446598278,1
0.138349346008784,0.5499394985503246,0.508928175174699,0.1296037171866321,0.7002272984036934,1
0.5388579821643535,0.0787777221315997,0.4605741024868151,0.2904627598953866,0.1409539244791188,0
0.5090838872826099,0.3504557721023037,0.2113603129281344,0.8002558442026633,0.1987966314134204,0
0.7990138311658853,0.932554505128348,0.5186049528770739,0.511477648746725,0.2311328222455964,0
0.8480649202349181,0.9931815598647614,0.4662577563012546,0.631018851227022,0.0719530411902665,1
0.3628428882520852,0.4005056611659012,0.0522625199653005,0.8738607889839739,0.5842066835771046,0
0.706054388991989,0.762793719855623,0.8172753191577494,0.1912945091016541,0.0266315235274229,0
0.6999945863329576,0.0502042248464026,0.4124992094178955,0.0321498492877083,0.6755209459142372,1
0.5298942119804277,0.5503844852480549,0.1795176739293519,0.3398887851407474,0.3946153272160269,0
0.1568357710681681,0.916726146433018,0.8212674653189247,0.1806470157731202,0.5267325507834865,1
0.0256524195157263,0.6219133000021309,0.6379411798394916,0.5166256012237106,0.904257075305798,0
0.1291297856825006,0.6676364166220556,0.1787779817073351,0.6039104427622284,0.5398018099478233,0
0.7321613333239916,0.8267169190202489,0.3538971751252217,0.6428844734777783,0.6778578313615093,0
0.9264516675562824,0.5648473587571627,0.1126436246675209,0.0981814031432976,0.8482035865007588,0
0.6365113686211261,0.5294864779045904,0.6662513381840587,0.7569111150209685,0.5621708831978026,1
0.5752140766816145,0.479473570747062,0.4769453602947665,0.0326203696888015,0.7859098131453982,0
0.7407241408044318,0.8207552383782452,0.3605435302726427,0.2560225367197655,0.5264861478510415,1
0.7966851506264451,0.7110628094773302,0.8235325715660795,0.5342719611928178,0.4430468632615699,1
0.5730710686823807,0.3127894694596401,0.9864049945939418,0.061230861883248,0.0558219350064409,1
0.4423373724535804,0.4015640853389632,0.4698791589280965,0.8074291148302606,0.1174514831804514,1
0.359805644849712,0.2611497536312529,0.6482738820121267,0.6302248509405418,0.9678783677506262,1
0.8299346112161321,0.6227858995945441,0.7849801785613989,0.4367296767986884,0.6441382268764105,1
0.2138342610179572,0.3484968544960156,0.906437329344424,0.463107486845992,0.3740159392299961,1
0.2283309931920257,0.149747545401749,0.9296914607717076,0.5331508898809378,0.5711007118585162,0
0.2395361788098046,0.0454857378744203,0.4258162210078097,0.5700651976016201,0.3542388852282655,0
0.2187581062806676,0.7554656856708961,0.6216707789266375,0.320744363695481,0.0471569466724042,1
0.4168836849220059,0.2373667032080818,0.5087525704276403,0.9334010203695992,0.7034194311905808,0
0.5042247703088596,0.5173494857268345,0.6726429498345357,0.3449958358612056,0.3231637354185729,0
0.2838442360414869,0.2943342379762602,0.9808038551988392,0.7542401218696291,0.3705530023111424,1
0.4695090842691841,0.0413338116125796,0.0839123680043042,0.9099284313703392,0.7195503431323877,0
0.7814320831999645,0.780103745132979,0.4095373796450272,0.1589906251450786,0.6480275173314274,0
0.5289378029181719,0.892403387105591,0.8153066925426302,0.7526406461356765,0.6423182536269194,1
0.5302661719390734,0.627859200032292,0.6956284212819893,0.0916876872862203,0.0553675192182329,0
0.2045003765205393,0.4933198835295546,0.8830475493877705,0.0347208241026549,0.7866230153240577,0
0.7030251501091094,0.3984854250304951,0.5495722641140691,0.229658721106124,0.0100673561758301,1
0.9931306620791094,0.4279714680020582,0.705948283520846,0.0431646924825885,0.7841595593176511,0
0.9046791179813808,0.9907249910424242,0.8445017806527136,0.9956320770389462,0.7589208973032844,1
0.4678283621611302,0.7092254018839219,0.7493299026259432,0.8814626357580799,0.1324530350746416,1
0.6537645727371082,0.7150329204943893,0.1698378676906935,0.6818146889715067,0.3378894511244733,1
0.1253326521087747,0.9041939683155796,0.7476944518603472,0.8487855074322009,0.1542885885989963,1
0.0190142605965394,0.2813195727670263,0.8767844120397015,0.6666229571199443,0.4918490239240239,0
0.5782471918630153,0.4302183573567169,0.7872854203502746,0.7730975048070552,0.7097758870842922,1
0.6578131910956371,0.7501251156026186,0.9288775538271946,0.5924699140332848,0.2240409011588731,0
0.3073847430772113,0.4297526660092041,0.2520682010322149,0.2145724989446199,0.3359457496113045,0
0.2848469557237324,0.7567521638605123,0.8349986542738099,0.657033379548372,0.7194289727566582,1
0.0397822743419944,0.6753081084995596,0.0095831696112398,0.5747228676792259,0.9152128302026176,0
0.0562451912673594,0.8493893412791487,0.455857508069597,0.3262386385649154,0.6941710293671698,0
0.3100482126118496,0.9082973037076124,0.1126897576791031,0.5469767620373892,0.7549028547140346,1
0.304661927847655,0.501861344286424,0.9069230976046704,0.6761600092999559,0.3717056000075623,1
0.862093259457531,0.2273274912463458,0.1663866194404454,0.7599444473982789,1.4056738088075171e-05,0
0.4887767320727091,0.4039342820525489,0.7165801228780019,0.2523894136436634,0.8369667208923635,0
0.0760578851611148,0.6718873764777537,0.6302620288763041,0.2793175428396021,0.5771229677553983,0
0.8121085443494582,0.0046618840550995,0.4132571442881902,0.1607812874486476,0.7480451806386151,0
0.1817926469685614,0.4643695285054317,0.1194549953318669,0.280274565973961,0.920211885386,0
0.4204997571265038,0.971329615216426,0.9509860122658248,0.3077945853893149,0.1212484785682865,0
0.462986410702375,0.1201009041129885,0.4227200417145791,0.2409040606560828,0.613259509009786,1
0.9674002886057976,0.1441329314090796,0.1476926590144922,0.3817361865739075,0.7942956209812494,1
0.0074075650499462,0.7420825280861308,0.1533685883576941,0.3319730508088148,0.524743729846498,1
0.922672034725094,0.2566055545728383,0.8387075609170388,0.2209988940995381,0.0753134312787089,1
0.2291371041463645,0.4584933656678535,0.672823904943012,0.5773917495077148,0.6537915512350777,1
0.185860161165841,0.6495285844722147,0.0149391914820737,0.697645017439057,0.6822059351217935,0
0.6805816898722211,0.0485662632083739,0.7551068583620404,0.8217461941022621,0.1896891551790187,1
0.4045894093590176,0.0190698852280839,0.4308205161114006,0.3796924630932217,0.8446143308186893,0
0.4308003382021809,0.5145829427611316,0.8278594451962612,0.3709556876416729,0.0501046997134466,1
0.6089015932887046,0.4113266975530054,0.1627679180668366,0.4703116989494322,0.3060442885296637,0
0.7365443693869429,0.1000536359727389,0.7691618366878584,0.9672295679279702,0.4751404384187723,1
0.1886963330014924,0.7079867897344425,0.6079843116124789,0.6234753843211293,0.9447483665648544,0
0.2703577819058842,0.9099947851179372,0.5735862173423313,0.6453922223360042,0.6229017883114342,1
0.7218579505136122,0.7353202034294078,0.7445004946110743,0.6086386500438176,0.4443422706759943,1
0.149483769575844,0.3673279642535942,0.2876578382698106,0.8715291921874683,0.0528468436860277,0
0.1521181572412726,0.183490167831746,0.6167837764382869,0.9588499625210076,0.2766865532484615,0
0.2606644322520746,0.6084714193849639,0.2982800167608146,0.9524398709904712,0.6113490095482631,0
0.0412759680446865,0.2507758499703376,0.1614677693037891,0.9801581982797308,0.0331406786173699,0
0.9730793483599688,0.6815565254705895,0.4872853973248254,0.4275260922900102,0.6472500381410604,1
0.2360849381377903,0.5592979828496365,0.5383361794694401,0.5737968662308399,0.4173743648436927,0
0.1019729840803348,0.9948397951574094,0.481829059315449,0.8582594117108695,0.0438007845335344,0
0.1030121414657572,0.794503172134541,8.940655101774553e-05,0.7954006396129902,0.2174788694602845,0
0.3804439053441302,0.6295805635132388,0.4122755661344324,0.4755763270124632,0.8604465087764114,1
0.4351145592397394,0.7857172654874138,0.3873811811639167,0.941168831031524,0.6465836005209277,0
0.0329199606882369,0.8913432047202509,0.5043294711084487,0.4492385210551887,0.2141902088728337,0
0.1376630228885391,0.6386449251861053,0.8142030202820003,0.4636271824712307,0.4896263897745476,1
0.2393878798642321,0.5103642715069558,0.1400180873845773,0.00298338052552,0.6455815787821826,0
0.8518488697188097,0.3024569364183743,0.6086966139103146,0.0885639880682299,0.708654573466381,1
0.8219242291581367,0.3857538715096039,0.468749095477442,0.2572883162560749,0.7152431343230448,1
0.0936715253306924,0.336850677059116,0.6604522751454968,0.6359606308179798,0.7670042135745416,0
0.0146749755790436,0.0010530779850351,0.8118541858569548,0.1419409299341588,0.2514012814421328,1
0.8497452157444679,0.249155677082137,0.9125248424888642,0.9167417923210122,0.0810370818315509,1
0.8577626130609377,0.9755092880358692,0.4909208966749188,0.9105483739581554,0.7751316671957554,1
0.7835515820952009,0.0016427505752923,0.7111912134379494,0.9895693886308726,0.3200917233832129,1
0.7619104594126818,0.5508889429192493,0.3061271263512625,0.9002815273544478,0.3043078878677433,1
0.8123324492344555,0.4598152826289857,0.9319438073999352,0.2140585763727381,0.8994571697121599,1
0.9306723397667424,0.4801534038559436,0.3393495730973774,0.6132245750292071,0.5496628469275355,1
0.2479255536032985,0.394210936607162,0.0593241483514688,0.4923499120909584,0.0867731893383315,0
0.4931020741440172,0.8918829358961079,0.3687662944317939,0.1496930335722286,0.0900461243356671,1
0.5647717049700985,0.7613477450080907,0.2553460497344043,0.267433174091955,0.9704277463654356,0
0.6393089480029996,0.7623436593036869,0.7757529000891745,0.3922873946380627,0.0296797404852752,1
0.5390292954281014,0.5400598586654141,0.7569349820537776,0.2210514715066472,0.8288382528261508,1
0.0911795654362433,0.8551919731012295,0.208655279717085,0.4035237183215349,0.6696467054916365,0
0.7317291766538746,0.1741948405006317,0.9262619286053008,0.2949958197942285,0.8093376844489688,1
0.7383664447973184,0.0145142281176596,0.406328929219297,0.7719245384723427,0.948055187777137,1
0.2655222280451033,0.1068860782787726,0.8415740173347444,0.6464608920753847,0.8119984448618077,0
0.2548404804009123,0.7553903123974202,0.1345717238623476,0.343593630042398,0.5413076364090277,0
0.6027056941461834,0.2330934530968091,0.934361657281423,0.2483373430087088,0.8046983221469592,1
0.7040255400200804,0.1891832063131584,0.3891334268831029,0.3388094090315697,0.4826452815756722,1
0.2311827976471634,0.4062308268560729,0.0387338559240566,0.0547377380250284,0.3542590652039377,0
0.744300843346821,0.4957161790376276,0.8045060427788341,0.6993459321114873,0.1292361017529016,1
0.0301060400246233,0.9366289883926024,0.7543736123049634,0.845570626741377,0.5726105078039329,1
0.344333477145443,0.3283301327952784,0.7936170300246015,0.9572923798721636,0.0849928590133465,0
0.9853763213348798,0.4195292623274652,0.5401624797710743,0.174088993726024,0.4990143463736126,0
0.4395553842735812,0.5524912082236874,0.1488182941859366,0.1283624037132238,0.5436098323126373,1
0.9935241855251948,0.4708334540519313,0.9252684980680146,0.7924325087240542,0.6707462278760499,1
0.9751843632116796,0.98891823832955,0.1927866848026466,0.4573132475014159,0.1390641542958517,1
0.0860745579014433,0.5185188409629423,0.3271492004659082,0.5512723165630558,0.5684727137084056,0
0.2353583102703166,0.0799954376775952,0.4101166441427215,0.0472742478448723,0.905706927814632,0
0.1493776731400296,0.2267800699524361,0.169595180262483,0.2091111502240258,0.0285884430788481,0
0.8698758809691334,0.0039451398130955,0.6993133725142244,0.747127555904697,0.4737633677269364,1
0.3867617723789598,0.8608689288667173,0.8877064532069006,0.7676186774565646,0.0849972155783552,1
0.2341775739487759,0.7313282776389981,0.5547945448196809,0.7260036475376287,0.0818927136401442,0
0.3386208476290713,0.4309892316409253,0.1511874174155595,0.1516694707700699,0.2643949502110299,1
0.3246500678716861,0.5271174705061591,0.9634969928533624,0.7021459815506673,0.5222557294256108,1
0.3740254897766382,0.9790033603522148,0.1218407647293333,0.7409926159003342,0.868855569444786,1
0.3335327858622068,0.8923937523999901,0.7591201967899959,0.1289572157456471,0.5050855629618024,0
0.1893272220408619,0.0962875954553365,0.8790038349928868,0.2260699863179913,0.1148253630977074,0
0.6952224155966096,0.5907870631295613,0.764387502859462,0.2559638290590635,0.0150763257759207,1
0.935971903641865,0.2921667631216668,0.4839764416548507,0.6102431579836064,0.1961537946986821,0
0.9925916127074684,0.4983311455462307,0.7603998639870627,0.6090220927829146,0.0084515368030191,1
0.669999336174027,0.9698452939712568,0.5311513692779865,0.920171200939257,0.0284270769931096,1
0.0145237722987496,0.0978650032400516,0.7919607640463759,0.3234210816049088,0.1773390582234734,0
0.7870849880061872,0.8419867375688352,0.9470315027412286,0.3417519249242849,0.6340610712162994,1
0.5883961166271552,0.0709576750512371,0.9913932346382336,0.872768332008723,0.905888118548682,1
0.0601514218585793,0.488789915379115,0.8410689001653432,0.8539049760202445,0.0225773154856205,0
0.7190818375931288,0.2081357278216532,0.201790781674676,0.4853059470664155,0.471428276414206,0
0.824883990829828,0.58864708932023,0.305779800541766,0.6397436401145563,0.6771119468482067,1
0.9261400253983516,0.0169439043788576,0.5433763306419891,0.4637259623000743,0.9729655210397928,1
0.5232912529751731,0.4118195869480592,0.7766966683990364,0.019454713810758,0.5974884315113612,0
0.1870692899368912,0.4532418003647597,0.6056112813436575,0.6966838150232092,0.8967727122050397,0
0.0967781953713371,0.9352441535424768,0.9953537492043528,0.5633454486919742,0.5380669680731314,1
0.495912056387607,0.1473146366788903,0.9101041155609936,0.7409731401537466,0.0003390864215058,1
0.2286464077476355,0.4522781573013789,0.4213216049697277,0.6673733374089373,0.4668027568757091,0
0.2378409103858741,0.6447505571812719,0.0601227968261891,0.9946893465766856,0.0620376037929687,0
0.6239802291221466,0.0378788054464042,0.3924111890280897,0.2631006003549307,0.0926935719256147,1
0.9880972544761968,0.9627181110469856,0.1458807079552005,0.5214139597736551,0.2985969882547503,0
0.2091100033049346,0.065711002024934,0.7736357401649469,0.6741521274041098,0.9715048087815834,1
0.606556208711486,0.3831615197301368,0.9672240868627768,0.2938477193507894,0.7868643365072423,1
0.6606339395461389,0.2475057375327853,0.0021857137250168,0.8790652852854354,0.4816367899403214,0
0.1629760918490629,0.7987831529821802,0.4309637891024099,0.9274108056062816,0.7843892237986047,0
0.4268012628020305,0.19082619893159,0.5141381913245308,0.6947205166846999,0.8187455312021674,1
0.1099733532490012,0.3116203824623913,0.4596521966898788,0.2848291125743961,0.5858632200985564,0
0.8088197136873239,0.0592315068363182,0.107655132529376,0.5796044139314412,0.8367911460660027,1
0.585323272252188,0.5247923557307625,0.9899824199647844,0.9804909628630708,0.5843130852198831,1
